,id,tags,light,point,nearby,region,scheme,address,weather,category,datetime,severity,vehicles,dead_count,participants,injured_count,parent_region,road_conditions,participants_count,participant_categories
1417,2654950,"['Дорожно-транспортные происшествия', 'ДТП и пострадавшие дети в возрасте до 16 лет']",Светлое время суток,"{'lat': 43.229289, 'long': 44.756402}","[ ""Жилые дома индивидуальной застройки"", ""Регулируемый перекрёсток"", ""Регулируемый пешеходный переход"" ]",Назрань,820,"тер Центральный округ, ул Д.Картоева, 118",['Ясно'],Наезд на пешехода,2021-11-18 13:10:00,Легкий,"[ { ""year"": 2014, ""brand"": ""ВАЗ"", ""color"": ""Серый"", ""model"": ""Granta (Гранта)"", ""category"": ""С-класс (малый средний, компактный) до 4,3 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": 9 } ] } ]",0,"[ { ""role"": ""Пешеход"", ""gender"": ""Мужской"", ""violations"": [ ""Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)"" ], ""health_status"": ""Получил телесные повреждения с показанием к лечению в медицинских организациях (кроме разовой медицинской помощи)"" } ]",1,Республика Ингушетия,['Сухое'],2,"['Все участники', 'Пешеходы', 'Дети']"
1418,2654953,"['Дорожно-транспортные происшествия', 'ДТП и пострадавшие дети в возрасте до 16 лет']","В темное время суток, освещение включено","{'lat': 43.232924, 'long': 44.747282}","[ ""Многоквартирные жилые дома"", ""Выезд с прилегающей территории"" ]",Назрань,200,"тер Центральный округ, ул Фабричная, Б Н",['Ясно'],Столкновение,2021-11-13 19:50:00,С погибшими,"[ { ""year"": 2002, ""brand"": ""ВАЗ"", ""color"": ""Белый"", ""model"": "" Жигули  ВАЗ-2107 модификации"", ""category"": ""В-класс (малый) до 3,9 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Управление ТС в состоянии алкогольного опьянения"", ""Управление ТС лицом, не имеющим права на управление ТС"", ""Нарушение водителем правил применения ремней безопасности (ставится в случае, когда не пристегнут водитель)"", ""Нарушение водителем правил применения ремней безопасности (ставится в случае, когда не пристегнут пассажир)"" ], ""health_status"": ""Раненый, находящийся (находившийся) на стационарном лечении"", ""years_of_driving_experience"": null }, { ""role"": ""Пассажир"", ""gender"": ""Мужской"", ""violations"": [ ], ""health_status"": ""Скончался в течение 7 суток"", ""years_of_driving_experience"": null } ] }, { ""year"": 2008, ""brand"": ""INFINITI"", ""color"": ""Черный"", ""model"": ""FX-серия"", ""category"": ""D-класс (средний) до 4,6 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Выезд на полосу встречного движения с разворотом, поворотом налево или объездом препятствия"", ""Несоблюдение требований ОСАГО"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": 12 }, { ""role"": ""Пассажир"", ""gender"": ""Мужской"", ""violations"": [ ], ""health_status"": ""Получил телесные повреждения с показанием к лечению в медицинских организациях (кроме разовой медицинской помощи)"", ""years_of_driving_experience"": null } ] } ]",1,[ ],2,Республика Ингушетия,['Сухое'],4,"['Все участники', 'Дети']"
1419,2654957,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.224192, 'long': 44.749246}","[ ""Крупный торговый объект (являющийся объектом массового тяготения пешеходов и (или) транспорта)"", ""Остановка общественного транспорта"", ""Нерегулируемый пешеходный переход"", ""Нерегулируемое пересечение с круговым движением"" ]",Назрань,740,"г Назрань, ул Картоева, Б Н",['Дождь'],Наезд на пешехода,2021-11-24 17:06:00,Тяжёлый,"[ { ""year"": null, ""brand"": null, ""color"": null, ""model"": null, ""category"": ""Самосвалы"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": null, ""violations"": [ ""Нарушение правил проезда пешеходного перехода"", ""Оставление места ДТП"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": null } ] } ]",0,"[ { ""role"": ""Пешеход"", ""gender"": ""Женский"", ""violations"": [ ""Отсутствие световозвращающих элементов"" ], ""health_status"": ""Раненый, находящийся (находившийся) на стационарном лечении"" } ]",1,Республика Ингушетия,"['Мокрое', 'Отсутствие освещения']",2,"['Все участники', 'Пешеходы']"
1420,2654958,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.2975, 'long': 44.6847}",[ ],Назрань,610,"г Назрань, Назрань-Малгобек-Н. Курп-Терек, 10 км",['Ясно'],Съезд с дороги,2021-11-14 23:15:00,Тяжёлый,"[ { ""year"": 2012, ""brand"": ""ВАЗ"", ""color"": ""Белый"", ""model"": ""ВАЗ 2110, 21101, 21102, 21103, 21108"", ""category"": ""В-класс (малый) до 3,9 м"", ""participants"": [ { ""role"": ""Пассажир"", ""gender"": ""Мужской"", ""violations"": [ ""Нарушение правил применения ремней безопасности пассажиром"" ], ""health_status"": ""Раненый, находящийся (находившийся) на стационарном лечении"", ""years_of_driving_experience"": null }, { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Несоответствие скорости конкретным условиям движения"", ""Нарушение водителем правил применения ремней безопасности (ставится в случае, когда не пристегнут водитель)"", ""Оставление места ДТП"", ""Несоблюдение требований ОСАГО"", ""Нарушение водителем правил применения ремней безопасности (ставится в случае, когда не пристегнут пассажир)"" ], ""health_status"": ""Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара"", ""years_of_driving_experience"": 7 } ] } ]",0,[ ],2,Республика Ингушетия,['Сухое'],2,['Все участники']
1421,2643255,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.195728, 'long': 44.761938}","[ ""Жилые дома индивидуальной застройки"", ""Подход к мосту, эстакаде, путепроводу"", ""Объект строительства"" ]",Назрань,940,"тер Насыр-Кортский округ, Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 565 км",['Ясно'],Наезд на препятствие,2021-10-08 21:57:00,Тяжёлый,"[ { ""year"": 2009, ""brand"": ""ВАЗ"", ""color"": ""Белый"", ""model"": ""Priora"", ""category"": ""С-класс (малый средний, компактный) до 4,3 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Несоответствие скорости конкретным условиям движения"", ""Несоблюдение требований ОСАГО"" ], ""health_status"": ""Раненый, находящийся (находившийся) на стационарном лечении"", ""years_of_driving_experience"": 8 } ] } ]",0,[ ],1,Республика Ингушетия,['Сухое'],1,['Все участники']
1422,2581847,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.225021, 'long': 44.766004}","[ ""Выезд с прилегающей территории"", ""Крупный торговый объект (являющийся объектом массового тяготения пешеходов и (или) транспорта)"", ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"" ]",Назрань,760,"тер Центральный округ, ул Московская, 4",['Ясно'],Наезд на пешехода,2021-06-10 16:24:00,Тяжёлый,"[ { ""year"": 2006, ""brand"": ""ВАЗ"", ""color"": ""Серый"", ""model"": ""ВАЗ 2114 и модификации"", ""category"": ""В-класс (малый) до 3,9 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Несоответствие скорости конкретным условиям движения"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": 6 } ] } ]",0,"[ { ""role"": ""Пешеход"", ""gender"": ""Мужской"", ""violations"": [ ], ""health_status"": ""Раненый, находящийся (находившийся) на стационарном лечении"" } ]",1,Республика Ингушетия,"['Сухое', 'Отсутствие, плохая различимость горизонтальной разметки проезжей части']",2,"['Все участники', 'Пешеходы']"
1423,2540537,['Дорожно-транспортные происшествия'],"В темное время суток, освещение не включено","{'lat': 43.207092, 'long': 44.790874}","[ ""Выезд с прилегающей территории"", ""Школа либо иная детская (в т.ч. дошкольная) организация"", ""Нерегулируемый перекрёсток"" ]",Назрань,820,"тер Насыр-Кортский округ, ул Бакинская, Б Н",['Ясно'],Наезд на пешехода,2021-01-25 18:20:00,С погибшими,"[ { ""year"": 2012, ""brand"": ""ВАЗ"", ""color"": ""Иные цвета"", ""model"": ""Kalina"", ""category"": ""С-класс (малый средний, компактный) до 4,3 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Несоответствие скорости конкретным условиям движения"", ""Управление ТС лицом, не имеющим права на управление ТС"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": null } ] } ]",1,"[ { ""role"": ""Пешеход"", ""gender"": ""Женский"", ""violations"": [ ""Отсутствие световозвращающих элементов"" ], ""health_status"": ""Скончался в течение 1 суток"" } ]",0,Республика Ингушетия,"['Неисправное освещение', 'Сухое']",2,"['Все участники', 'Пешеходы']"
1424,2540539,['Дорожно-транспортные происшествия'],"В темное время суток, освещение не включено","{'lat': 43.204261, 'long': 44.787011}","[ ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"", ""Школа либо иная детская (в т.ч. дошкольная) организация"" ]",Назрань,820,"тер Насыр-Кортский округ, ул Бакинская, 28",['Пасмурно'],Наезд на пешехода,2021-01-17 17:40:00,С погибшими,"[ { ""year"": 2012, ""brand"": ""TOYOTA"", ""color"": ""Белый"", ""model"": ""Corolla"", ""category"": ""С-класс (малый средний, компактный) до 4,3 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Несоответствие скорости конкретным условиям движения"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": 6 } ] } ]",1,"[ { ""role"": ""Пешеход"", ""gender"": ""Мужской"", ""violations"": [ ""Отсутствие световозвращающих элементов"" ], ""health_status"": ""Скончался в течение 1 суток"" } ]",0,Республика Ингушетия,"['Неисправное освещение', 'Сухое']",2,"['Все участники', 'Пешеходы']"
1425,2540543,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.218547, 'long': 44.780756}","[ ""Выезд с прилегающей территории"", ""Жилые дома индивидуальной застройки"" ]",Назрань,070,"тер Насыр-Кортский округ, ул Тутаевой, 47",['Ясно'],Столкновение,2021-01-12 08:50:00,Тяжёлый,"[ { ""year"": 2007, ""brand"": ""ГАЗ"", ""color"": ""Белый"", ""model"": ""3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации"", ""category"": ""Прочие одноярусные"", ""participants"": [ { ""role"": ""Пассажир"", ""gender"": ""Женский"", ""violations"": [ ], ""health_status"": ""Раненый, находящийся (находившийся) на стационарном лечении"", ""years_of_driving_experience"": null }, { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Несоблюдение требований ОСАГО"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": 41 } ] }, { ""year"": 2008, ""brand"": ""FORD"", ""color"": ""Белый"", ""model"": ""Прочие модели Ford"", ""category"": ""Прочие одноярусные"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Неправильный выбор дистанции"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": 21 } ] } ]",0,[ ],1,Республика Ингушетия,['Мокрое'],3,['Все участники']
1426,2643248,"['Дорожно-транспортные происшествия', 'ДТП и пострадавшие дети в возрасте до 16 лет']","В темное время суток, освещение отсутствует","{'lat': 43.231931, 'long': 44.80495}","[ ""Нерегулируемый перекрёсток"", ""Кладбище"" ]",Назрань,200,"г Назрань, Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 572 км",['Ясно'],Столкновение,2021-10-29 23:10:00,С погибшими,"[ { ""year"": 2008, ""brand"": ""ВАЗ"", ""color"": ""Иные цвета"", ""model"": ""ВАЗ 2115 и модификации"", ""category"": ""С-класс (малый средний, компактный) до 4,3 м"", ""participants"": [ { ""role"": ""Пассажир"", ""gender"": ""Женский"", ""violations"": [ ], ""health_status"": ""Скончался при транспортировке"", ""years_of_driving_experience"": null }, { ""role"": ""Пассажир"", ""gender"": ""Мужской"", ""violations"": [ ], ""health_status"": ""Получил травмы с оказанием разовой медицинской помощи, к категории раненый не относится"", ""years_of_driving_experience"": null }, { ""role"": ""Пассажир"", ""gender"": ""Мужской"", ""violations"": [ ], ""health_status"": ""Получил травмы с оказанием разовой медицинской помощи, к категории раненый не относится"", ""years_of_driving_experience"": null }, { ""role"": ""Пассажир"", ""gender"": ""Женский"", ""violations"": [ ], ""health_status"": ""Получил травмы с оказанием разовой медицинской помощи, к категории раненый не относится"", ""years_of_driving_experience"": null }, { ""role"": ""Пассажир"", ""gender"": ""Женский"", ""violations"": [ ], ""health_status"": ""Получил травмы с оказанием разовой медицинской помощи, к категории раненый не относится"", ""years_of_driving_experience"": null }, { ""role"": ""Пассажир"", ""gender"": ""Мужской"", ""violations"": [ ], ""health_status"": ""Получил травмы с оказанием разовой медицинской помощи, к категории раненый не относится"", ""years_of_driving_experience"": null }, { ""role"": ""Пассажир"", ""gender"": ""Женский"", ""violations"": [ ""Нарушение правил применения ремней безопасности пассажиром"" ], ""health_status"": ""Скончался при транспортировке"", ""years_of_driving_experience"": null }, { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Выезд на полосу встречного движения"", ""Нарушение водителем правил применения ремней безопасности (ставится в случае, когда не пристегнут водитель)"", ""Нарушение правил перевозки детей (не использование детских сидений либо удерживающих устройств)"", ""Нарушение правил перевозки людей"", ""Нарушение водителем правил применения ремней безопасности (ставится в случае, когда не пристегнут пассажир)"" ], ""health_status"": ""Получил телесные повреждения с показанием к лечению в медицинских организациях (кроме разовой медицинской помощи)"", ""years_of_driving_experience"": 2 }, { ""role"": ""Пассажир"", ""gender"": ""Мужской"", ""violations"": [ ], ""health_status"": ""Получил травмы с оказанием разовой медицинской помощи, к категории раненый не относится"", ""years_of_driving_experience"": null }, { ""role"": ""Пассажир"", ""gender"": ""Мужской"", ""violations"": [ ], ""health_status"": ""Получил травмы с оказанием разовой медицинской помощи, к категории раненый не относится"", ""years_of_driving_experience"": null }, { ""role"": ""Пассажир"", ""gender"": ""Женский"", ""violations"": [ ], ""health_status"": ""Получил травмы с оказанием разовой медицинской помощи, к категории раненый не относится"", ""years_of_driving_experience"": null } ] }, { ""year"": 2002, ""brand"": ""КАМАЗ"", ""color"": ""Иные цвета"", ""model"": ""5321"", ""category"": ""Бортовые грузовые автомобили"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": 9 } ] } ]",2,[ ],1,Республика Ингушетия,"['Сухое', 'Отсутствие направляющих устройств и световозвращающих элементов на них', 'Отсутствие освещения']",12,"['Все участники', 'Дети']"
1427,2566637,"['Дорожно-транспортные происшествия', 'ДТП и пострадавшие дети в возрасте до 16 лет']",Светлое время суток,"{'lat': 43.242624, 'long': 44.783159}","[ ""Жилые дома индивидуальной застройки"", ""Школа либо иная детская (в т.ч. дошкольная) организация"", ""Нерегулируемый пешеходный переход, расположенный на участке улицы или дороги, проходящей вдоль территории школы или иной детской организации"" ]",Назрань,740,"тер Гамурзиевский округ, ул Суворова, 11",['Пасмурно'],Наезд на пешехода,2021-04-22 17:05:00,С погибшими,"[ { ""year"": 2013, ""brand"": ""ВАЗ"", ""color"": ""Серый"", ""model"": ""Granta (Гранта)"", ""category"": ""В-класс (малый) до 3,9 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Нарушение правил проезда пешеходного перехода"", ""Светопропускание стекол менее нормативного"", ""Несоблюдение требований ОСАГО"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": null } ] } ]",1,"[ { ""role"": ""Пешеход"", ""gender"": ""Женский"", ""violations"": [ ], ""health_status"": ""Скончался в течение 7 суток"" } ]",0,Республика Ингушетия,['Сухое'],2,"['Все участники', 'Пешеходы', 'Дети']"
1428,2760171,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.231376, 'long': 44.769169}","[ ""Жилые дома индивидуальной застройки"", ""Нерегулируемый пешеходный переход"", ""Школа либо иная детская (в т.ч. дошкольная) организация"" ]",Назрань,740,"тер Центральный округ, ул С.С.Осканова, 21",['Ясно'],Наезд на пешехода,2022-09-26 15:10:00,Легкий,"[ { ""year"": 2011, ""brand"": ""CHEVROLET"", ""color"": ""Белый"", ""model"": ""Прочие модели Chevrolet"", ""category"": ""В-класс (малый) до 3,9 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Нарушение правил проезда пешеходного перехода"", ""Выезд на полосу встречного движения"", ""Управление ТС лицом, не имеющим права на управление ТС"", ""Несоблюдение требований ОСАГО"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": null } ] } ]",0,"[ { ""role"": ""Пешеход"", ""gender"": ""Мужской"", ""violations"": [ ], ""health_status"": ""Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара"" } ]",1,Республика Ингушетия,['Сухое'],2,"['Все участники', 'Пешеходы']"
1429,2784490,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.223582, 'long': 44.745684}","[ ""Крупный торговый объект (являющийся объектом массового тяготения пешеходов и (или) транспорта)"", ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"" ]",Назрань,,"тер Центральный округ, ул Тангиева А-Г.Д., б н",['Пасмурно'],Наезд на пешехода,2022-11-28 09:00:00,Легкий,"[ { ""year"": null, ""brand"": null, ""color"": null, ""model"": null, ""category"": ""В-класс (малый) до 3,9 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": null, ""violations"": [ ""Оставление места ДТП"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": null } ] } ]",0,"[ { ""role"": ""Пешеход"", ""gender"": ""Женский"", ""violations"": [ ""Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода"" ], ""health_status"": ""Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара"" } ]",1,Республика Ингушетия,['Сухое'],2,"['Все участники', 'Пешеходы']"
1430,2784493,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.196119, 'long': 44.76373}","[ ""Мост"", ""Мост, эстакада, путепровод"", ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"" ]",Назрань,060,"г Назрань, Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 565 км",['Ясно'],Столкновение,2022-11-09 12:10:00,Тяжёлый,"[ { ""year"": 1999, ""brand"": ""ВАЗ"", ""color"": ""Белый"", ""model"": "" Жигули  ВАЗ-2107 модификации"", ""category"": ""В-класс (малый) до 3,9 м"", ""participants"": [ { ""role"": ""Пассажир"", ""gender"": ""Женский"", ""violations"": [ ], ""health_status"": ""Раненый, находящийся (находившийся) на стационарном лечении"", ""years_of_driving_experience"": null }, { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Несоблюдение очередности проезда"", ""Управление ТС в состоянии алкогольного опьянения"", ""Эксплуатация незарегистрированного ТС"", ""Несоблюдение требований ОСАГО"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": 36 } ] }, { ""year"": 2004, ""brand"": ""ВАЗ"", ""color"": ""Серый"", ""model"": "" Жигули  ВАЗ-2108, 09 и модификации                       "", ""category"": ""В-класс (малый) до 3,9 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ], ""health_status"": ""Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара"", ""years_of_driving_experience"": 22 } ] } ]",0,[ ],2,Республика Ингушетия,['Сухое'],3,['Все участники']
1431,2566643,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.228288, 'long': 44.748827}","[ ""Административные здания"" ]",Назрань,330,"тер Центральный округ, ул Фабричная, б н",['Ясно'],Столкновение,2021-04-19 11:50:00,Тяжёлый,"[ { ""year"": 2012, ""brand"": ""ВАЗ"", ""color"": ""Белый"", ""model"": ""ВАЗ 2111, 21110 (универсал), 21113, 21114"", ""category"": ""В-класс (малый) до 3,9 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Нарушение правил расположения ТС на проезжей части"", ""Управление ТС лицом, не имеющим права на управление ТС"", ""Несоблюдение требований ОСАГО"" ], ""health_status"": ""Раненый, находящийся (находившийся) на стационарном лечении"", ""years_of_driving_experience"": null } ] }, { ""year"": 2005, ""brand"": ""ГАЗ"", ""color"": ""Желтый"", ""model"": ""3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации"", ""category"": ""Прочие одноярусные"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ], ""health_status"": ""Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара"", ""years_of_driving_experience"": 30 } ] } ]",0,[ ],2,Республика Ингушетия,"['Сухое', 'Отсутствие, плохая различимость горизонтальной разметки проезжей части', 'Отсутствие дорожных знаков в необходимых местах']",2,['Все участники']
1432,2667935,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.212354, 'long': 44.793223}","[ ""Выезд с прилегающей территории"", ""Жилые дома индивидуальной застройки"", ""Нерегулируемое пересечение с круговым движением"" ]",Назрань,910,"тер Насыр-Кортский округ, ул Тутаевой, 9",['Ясно'],Наезд на стоящее ТС,2021-12-25 23:20:00,Тяжёлый,"[ { ""year"": 2013, ""brand"": ""ВАЗ"", ""color"": ""Иные цвета"", ""model"": ""Granta (Гранта)"", ""category"": ""С-класс (малый средний, компактный) до 4,3 м"", ""participants"": [ { ""role"": ""Пассажир"", ""gender"": ""Мужской"", ""violations"": [ ""Создание помех для водителя в управлении транспортным средством"", ""Нарушение правил применения ремней безопасности пассажиром"" ], ""health_status"": ""Раненый, находящийся (находившийся) на стационарном лечении"", ""years_of_driving_experience"": null }, { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Несоблюдение требований ОСАГО"", ""Нарушение водителем правил применения ремней безопасности (ставится в случае, когда не пристегнут пассажир)"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": 8 } ] }, { ""year"": 2011, ""brand"": ""Прочие марки ТС"", ""color"": ""Синий"", ""model"": ""Прочие марки и модели ТС"", ""category"": ""Тракторы"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Несоблюдение требований ОСАГО"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": 16 } ] } ]",0,[ ],1,Республика Ингушетия,['Гололедица'],3,['Все участники']
1433,2667939,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.216639, 'long': 44.760479}","[ ""Выезд с прилегающей территории"", ""Нерегулируемый пешеходный переход"", ""Регулируемый перекрёсток"", ""Медицинские (лечебные) организации"" ]",Назрань,740,"тер Центральный округ, ул Х.Б.Муталиева, 62",['Пасмурно'],Наезд на пешехода,2021-12-01 11:10:00,Легкий,"[ { ""year"": 2003, ""brand"": ""ВАЗ"", ""color"": ""Серый"", ""model"": "" Жигули  ВАЗ-2108, 09 и модификации                       "", ""category"": ""С-класс (малый средний, компактный) до 4,3 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Нарушение правил проезда пешеходного перехода"", ""Эксплуатация незарегистрированного ТС"", ""Несоблюдение требований ОСАГО"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": null } ] } ]",0,"[ { ""role"": ""Пешеход"", ""gender"": ""Женский"", ""violations"": [ ], ""health_status"": ""Получил телесные повреждения с показанием к лечению в медицинских организациях (кроме разовой медицинской помощи)"" } ]",1,Республика Ингушетия,['Мокрое'],2,"['Все участники', 'Пешеходы']"
1434,2882347,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.214, 'long': 44.796}",[ ],Назрань,200,"г Назрань, Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 570 км",['Ясно'],Столкновение,2023-08-30 00:10:00,С погибшими,"[ { ""year"": 2012, ""brand"": ""Прочие марки ТС"", ""color"": ""Иные цвета"", ""model"": ""Прочие марки и модели ТС"", ""category"": ""Прочие легковые автомобили"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Выезд на полосу встречного движения"", ""Эксплуатация незарегистрированного ТС"", ""Оставление места ДТП"", ""Несоблюдение требований ОСАГО"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": 7 } ] }, { ""year"": 2011, ""brand"": ""Прочие марки ТС"", ""color"": ""Иные цвета"", ""model"": ""Прочие марки и модели ТС"", ""category"": ""С-класс (малый средний, компактный) до 4,3 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Управление ТС лицом, не имеющим права на управление ТС"", ""Несоблюдение требований ОСАГО"" ], ""health_status"": ""Скончался при транспортировке"", ""years_of_driving_experience"": null } ] } ]",1,[ ],0,Республика Ингушетия,['Сухое'],2,['Все участники']
1435,2882350,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.2557, 'long': 44.7608}","[ ""Нерегулируемый перекрёсток равнозначных улиц (дорог)"", ""Медицинские (лечебные) организации"" ]",Назрань,500,"тер Альтиевский округ, ул Защитников Героев Бреста, б н",['Ясно'],Столкновение,2023-08-29 12:05:00,Тяжёлый,"[ { ""year"": 2004, ""brand"": ""ВАЗ"", ""color"": ""Зеленый"", ""model"": "" Жигули  ВАЗ-2108, 09 и модификации                       "", ""category"": ""В-класс (малый) до 3,9 м"", ""participants"": [ { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Несоблюдение очередности проезда"", ""Управление ТС лицом, не имеющим права на управление ТС"", ""Несоблюдение требований ОСАГО"" ], ""health_status"": ""Раненый, находящийся (находившийся) на стационарном лечении"", ""years_of_driving_experience"": null } ] }, { ""year"": 2007, ""brand"": ""Прочие марки ТС"", ""color"": ""Черный"", ""model"": ""Прочие марки и модели ТС"", ""category"": ""Е-класс (высший средний, бизнес-класс) до 4,9 м"", ""participants"": [ { ""role"": ""Пассажир"", ""gender"": ""Мужской"", ""violations"": [ ], ""health_status"": ""Раненый, находящийся (находившийся) на стационарном лечении"", ""years_of_driving_experience"": null }, { ""role"": ""Водитель"", ""gender"": ""Мужской"", ""violations"": [ ""Эксплуатация ТС с техническими неисправностями, при которых запрещается их эксплуатация"", ""Нарушение правил перевозки детей (не использование детских сидений либо удерживающих устройств)"", ""Несоблюдение требований ОСАГО"" ], ""health_status"": ""Не пострадал"", ""years_of_driving_experience"": 13 } ] } ]",0,[ ],2,Республика Ингушетия,['Сухое'],3,['Все участники']
